start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,connections,start station latitude
82,St James Pl & Pearl St,407111,-740001,268,Howard St & Centre St,407191,-739997,4,407111
438,St Marks Pl & 1 Ave,407277,-739856,268,Howard St & Centre St,407191,-739997,4,407277
254,W 11 St & 6 Ave,407353,-739980,268,Howard St & Centre St,407191,-739997,4,407353
2004,6 Ave & Broome St,407243,-740047,146,Hudson St & Reade St,407162,-740091,4,407243
463,9 Ave & W 16 St,407420,-740044,146,Hudson St & Reade St,407162,-740091,4,407420
417,Barclay St & Church St,407129,-740102,146,Hudson St & Reade St,407162,-740091,4,407129
285,Broadway & E 14 St,407345,-739907,146,Hudson St & Reade St,407162,-740091,4,407345
2009,Catherine St & Monroe St,407111,-739968,146,Hudson St & Reade St,407162,-740091,4,407111
358,Christopher St & Greenwich St,407329,-740071,146,Hudson St & Reade St,407162,-740091,4,407329
403,E 2 St & 2 Ave,407250,-739906,146,Hudson St & Reade St,407162,-740091,4,407250
293,Lafayette St & E 8 St,407302,-739907,146,Hudson St & Reade St,407162,-740091,4,407302
248,Laight St & Hudson St,407218,-740077,146,Hudson St & Reade St,407162,-740091,4,407218
195,Liberty St & Broadway,407090,-740104,146,Hudson St & Reade St,407162,-740091,4,407090
254,W 11 St & 6 Ave,407353,-739980,146,Hudson St & Reade St,407162,-740091,4,407353
168,W 18 St & 6 Ave,407397,-739945,146,Hudson St & Reade St,407162,-740091,4,407397
434,9 Ave & W 18 St,407431,-740036,392,Jay St & Tech Pl,406950,-739871,4,407431
151,Cleveland Pl & Spring St,407218,-739972,392,Jay St & Tech Pl,406950,-739871,4,407218
384,Fulton St & Waverly Ave,406831,-739659,392,Jay St & Tech Pl,406950,-739871,4,406831
2004,6 Ave & Broome St,407243,-740047,376,John St & William St,407086,-740072,4,407243
387,Centre St & Chambers St,407127,-740046,376,John St & William St,407086,-740072,4,407127
332,Cherry St,407121,-739794,376,John St & William St,407086,-740072,4,407121
306,Cliff St & Fulton St,407082,-740053,376,John St & William St,407086,-740072,4,407082
293,Lafayette St & E 8 St,407302,-739907,376,John St & William St,407086,-740072,4,407302
82,St James Pl & Pearl St,407111,-740001,376,John St & William St,407086,-740072,4,407111
444,Broadway & W 24 St,407423,-739891,261,Johnson St & Gold St,406947,-739836,4,407423
343,Clinton Ave & Flushing Ave,406979,-739698,261,Johnson St & Gold St,406947,-739836,4,406979
412,Forsyth St & Canal St,407158,-739942,261,Johnson St & Gold St,406947,-739836,4,407158
418,Front St & Gold St,407022,-739825,261,Johnson St & Gold St,406947,-739836,4,407022
2000,Front St & Washington St,407025,-739894,261,Johnson St & Gold St,406947,-739836,4,407025
218,Gallatin Pl & Livingston St,406902,-739870,261,Johnson St & Gold St,406947,-739836,4,406902
314,Montague St & Clinton St,406942,-739921,261,Johnson St & Gold St,406947,-739836,4,406942
2002,Wythe Ave & Metropolitan Ave,407168,-739631,261,Johnson St & Gold St,406947,-739836,4,407168
83,Atlantic Ave & Fort Greene Pl,406838,-739763,233,Joralemon St & Adams St,406924,-739896,4,406838
216,Columbia Heights & Cranberry St,407003,-739954,233,Joralemon St & Adams St,406924,-739896,4,407003
365,Fulton St & Grand Ave,406822,-739614,233,Joralemon St & Adams St,406924,-739896,4,406822
243,Fulton St & Rockwell Pl,406879,-739784,233,Joralemon St & Adams St,406924,-739896,4,406879
384,Fulton St & Waverly Ave,406831,-739659,233,Joralemon St & Adams St,406924,-739896,4,406831
120,Lexington Ave & Classon Ave,406867,-739592,233,Joralemon St & Adams St,406924,-739896,4,406867
414,Pearl St & Anchorage Pl,407028,-739876,233,Joralemon St & Adams St,406924,-739896,4,407028
353,S Portland Ave & Hanson Pl,406853,-739743,233,Joralemon St & Adams St,406924,-739896,4,406853
152,Warren St & Church St,407147,-740091,233,Joralemon St & Adams St,406924,-739896,4,407147
313,Washington Ave & Park Ave,406961,-739675,233,Joralemon St & Adams St,406924,-739896,4,406961
373,Willoughby Ave & Walworth St,406933,-739538,233,Joralemon St & Adams St,406924,-739896,4,406933
83,Atlantic Ave & Fort Greene Pl,406838,-739763,282,Kent Ave & S 11 St,407082,-739683,4,406838
384,Fulton St & Waverly Ave,406831,-739659,364,Lafayette Ave & Classon Ave,406890,-739602,4,406831
392,Jay St & Tech Pl,406950,-739871,274,Lafayette Ave & Fort Greene Pl,406869,-739766,4,406950
261,Johnson St & Gold St,406947,-739836,274,Lafayette Ave & Fort Greene Pl,406869,-739766,4,406947
244,Willoughby Ave & Hall St,406919,-739653,274,Lafayette Ave & Fort Greene Pl,406869,-739766,4,406919
395,Bond St & Schermerhorn St,406880,-739841,399,Lafayette Ave & St James Pl,406885,-739647,4,406880
384,Fulton St & Waverly Ave,406831,-739659,399,Lafayette Ave & St James Pl,406885,-739647,4,406831
430,York St & Jay St,407014,-739865,399,Lafayette Ave & St James Pl,406885,-739647,4,407014
173,Broadway & W 49 St,407606,-739844,293,Lafayette St & E 8 St,407302,-739907,4,407606
174,E 25 St & 1 Ave,407381,-739773,293,Lafayette St & E 8 St,407302,-739907,4,407381
146,Hudson St & Reade St,407162,-740091,293,Lafayette St & E 8 St,407302,-739907,4,407162
248,Laight St & Hudson St,407218,-740077,293,Lafayette St & E 8 St,407302,-739907,4,407218
517,Pershing Square S,407514,-739779,293,Lafayette St & E 8 St,407302,-739907,4,407514
116,W 17 St & 8 Ave,407417,-740014,293,Lafayette St & E 8 St,407302,-739907,4,407417
488,W 39 St & 9 Ave,407564,-739937,293,Lafayette St & E 8 St,407302,-739907,4,407564
477,W 41 St & 8 Ave,407564,-739900,293,Lafayette St & E 8 St,407302,-739907,4,407564
360,William St & Pine St,407071,-740088,293,Lafayette St & E 8 St,407302,-739907,4,407071
302,Avenue D & E 3 St,407208,-739779,250,Lafayette St & Jersey St,407245,-739956,4,407208
346,Bank St & Hudson St,407365,-740061,250,Lafayette St & Jersey St,407245,-739956,4,407365
358,Christopher St & Greenwich St,407329,-740071,250,Lafayette St & Jersey St,407245,-739956,4,407329
280,E 10 St & 5 Ave,407333,-739951,250,Lafayette St & Jersey St,407245,-739956,4,407333
375,Mercer St & Bleecker St,407267,-739969,250,Lafayette St & Jersey St,407245,-739956,4,407267
303,Mercer St & Spring St,407236,-739994,250,Lafayette St & Jersey St,407245,-739956,4,407236
349,Rivington St & Ridge St,407185,-739832,250,Lafayette St & Jersey St,407245,-739956,4,407185
300,Shevchenko Pl & E 6 St,407281,-739902,250,Lafayette St & Jersey St,407245,-739956,4,407281
236,St Marks Pl & 2 Ave,407284,-739871,250,Lafayette St & Jersey St,407245,-739956,4,407284
410,Suffolk St & Stanton St,407206,-739851,250,Lafayette St & Jersey St,407245,-739956,4,407206
347,W Houston St & Hudson St,407287,-740074,250,Lafayette St & Jersey St,407245,-739956,4,407287
377,6 Ave & Canal St,407224,-740056,161,LaGuardia Pl & W 3 St,407291,-739981,4,407224
361,Allen St & Hester St,407160,-739919,161,LaGuardia Pl & W 3 St,407291,-739981,4,407160
356,Bialystoker Pl & Delancey St,407162,-739826,161,LaGuardia Pl & W 3 St,407291,-739981,4,407162
386,Centre St & Worth St,407149,-740023,161,LaGuardia Pl & W 3 St,407291,-739981,4,407149
342,Columbia St & Rivington St,407173,-739801,161,LaGuardia Pl & W 3 St,407291,-739981,4,407173
475,E 16 St & Irving Pl,407352,-739875,161,LaGuardia Pl & W 3 St,407291,-739981,4,407352
527,E 33 St & 1 Ave,407431,-739743,161,LaGuardia Pl & W 3 St,407291,-739981,4,407431
393,E 5 St & Avenue C,407229,-739799,161,LaGuardia Pl & W 3 St,407291,-739981,4,407229
411,E 6 St & Avenue D,407222,-739766,161,LaGuardia Pl & W 3 St,407291,-739981,4,407222
79,Franklin St & W Broadway,407191,-740066,161,LaGuardia Pl & W 3 St,407291,-739981,4,407191
319,Park Pl & Church St,407133,-740093,161,LaGuardia Pl & W 3 St,407291,-739981,4,407133
265,Stanton St & Chrystie St,407222,-739914,161,LaGuardia Pl & W 3 St,407291,-739981,4,407222
410,Suffolk St & Stanton St,407206,-739851,161,LaGuardia Pl & W 3 St,407291,-739981,4,407206
334,W 20 St & 7 Ave,407423,-739972,161,LaGuardia Pl & W 3 St,407291,-739981,4,407423
446,W 24 St & 7 Ave,407448,-739952,161,LaGuardia Pl & W 3 St,407291,-739981,4,407448
363,West Thames St,407083,-740171,161,LaGuardia Pl & W 3 St,407291,-739981,4,407083
355,Bayard St & Baxter St,407160,-739997,248,Laight St & Hudson St,407218,-740077,4,407160
368,Carmine St & 6 Ave,407303,-740021,248,Laight St & Hudson St,407218,-740077,4,407303
358,Christopher St & Greenwich St,407329,-740071,248,Laight St & Hudson St,407218,-740077,4,407329
306,Cliff St & Fulton St,407082,-740053,248,Laight St & Hudson St,407218,-740077,4,407082
327,Vesey Pl & River Terrace,407153,-740165,248,Laight St & Hudson St,407218,-740077,4,407153
508,W 46 St & 11 Ave,407634,-739966,248,Laight St & Hudson St,407218,-740077,4,407634
426,West St & Chambers St,407175,-740132,248,Laight St & Hudson St,407218,-740077,4,407175
307,Canal St & Rutgers St,407142,-739899,323,Lawrence St & Willoughby St,406923,-739863,4,407142
342,Columbia St & Rivington St,407173,-739801,323,Lawrence St & Willoughby St,406923,-739863,4,407173
297,E 15 St & 3 Ave,407342,-739869,323,Lawrence St & Willoughby St,406923,-739863,4,407342
507,E 25 St & 2 Ave,407391,-739797,323,Lawrence St & Willoughby St,406923,-739863,4,407391
397,Fulton St & Clermont Ave,406841,-739692,323,Lawrence St & Willoughby St,406923,-739863,4,406841
284,Greenwich Ave & 8 Ave,407390,-740026,323,Lawrence St & Willoughby St,406923,-739863,4,407390
502,Henry St & Grand St,407142,-739813,323,Lawrence St & Willoughby St,406923,-739863,4,407142
406,Hicks St & Montague St,406951,-739959,323,Lawrence St & Willoughby St,406923,-739863,4,406951
537,Lexington Ave & E 24 St,407402,-739840,323,Lawrence St & Willoughby St,406923,-739863,4,407402
408,Market St & Cherry St,407107,-739940,323,Lawrence St & Willoughby St,406923,-739863,4,407107
311,Norfolk St & Broome St,407172,-739880,323,Lawrence St & Willoughby St,406923,-739863,4,407172
308,St James Pl & Oliver St,407130,-739985,323,Lawrence St & Willoughby St,406923,-739863,4,407130
435,W 21 St & 6 Ave,407417,-739941,323,Lawrence St & Willoughby St,406923,-739863,4,407417
466,W 25 St & 6 Ave,407439,-739914,323,Lawrence St & Willoughby St,406923,-739863,4,407439
523,W 38 St & 8 Ave,407546,-739913,323,Lawrence St & Willoughby St,406923,-739863,4,407546
515,W 43 St & 10 Ave,407600,-739946,323,Lawrence St & Willoughby St,406923,-739863,4,407600
405,Washington St & Gansevoort St,407393,-740081,323,Lawrence St & Willoughby St,406923,-739863,4,407393
395,Bond St & Schermerhorn St,406880,-739841,396,Lefferts Pl & Franklin Ave,406803,-739557,4,406880
409,DeKalb Ave & Skillman St,406906,-739564,396,Lefferts Pl & Franklin Ave,406803,-739557,4,406906
365,Fulton St & Grand Ave,406822,-739614,396,Lefferts Pl & Franklin Ave,406803,-739557,4,406822
233,Joralemon St & Adams St,406924,-739896,396,Lefferts Pl & Franklin Ave,406803,-739557,4,406924
539,Metropolitan Ave & Bedford Ave,407153,-739602,396,Lefferts Pl & Franklin Ave,406803,-739557,4,407153
335,Washington Pl & Broadway,407290,-739940,120,Lexington Ave & Classon Ave,406867,-739592,4,407290
479,9 Ave & W 45 St,407601,-739912,537,Lexington Ave & E 24 St,407402,-739840,4,407601
533,Broadway & W 39 St,407529,-739872,537,Lexington Ave & E 24 St,407402,-739840,4,407529
153,E 40 St & 5 Ave,407520,-739816,537,Lexington Ave & E 24 St,407402,-739840,4,407520
228,E 48 St & 3 Ave,407546,-739718,537,Lexington Ave & E 24 St,407402,-739840,4,407546
522,E 51 St & Lexington Ave,407571,-739720,537,Lexington Ave & E 24 St,407402,-739840,4,407571
464,E 56 St & 3 Ave,407593,-739675,537,Lexington Ave & E 24 St,407402,-739840,4,407593
531,Forsyth St & Broome St,407189,-739926,537,Lexington Ave & E 24 St,407402,-739840,4,407189
502,Henry St & Grand St,407142,-739813,537,Lexington Ave & E 24 St,407402,-739840,4,407142
349,Rivington St & Ridge St,407185,-739832,537,Lexington Ave & E 24 St,407402,-739840,4,407185
462,W 22 St & 10 Ave,407469,-740045,537,Lexington Ave & E 24 St,407402,-739840,4,407469
494,W 26 St & 8 Ave,407473,-739972,537,Lexington Ave & E 24 St,407402,-739840,4,407473
450,W 49 St & 8 Ave,407622,-739878,537,Lexington Ave & E 24 St,407402,-739840,4,407622
534,Water - Whitehall Plaza,407025,-740127,537,Lexington Ave & E 24 St,407402,-739840,4,407025
2004,6 Ave & Broome St,407243,-740047,540,Lexington Ave & E 26 St,407414,-739832,4,407243
267,Broadway & W 36 St,407509,-739876,540,Lexington Ave & E 26 St,407414,-739832,4,407509
465,Broadway & W 41 St,407551,-739865,540,Lexington Ave & E 26 St,407414,-739832,4,407551
151,Cleveland Pl & Spring St,407218,-739972,540,Lexington Ave & E 26 St,407414,-739832,4,407218
357,E 11 St & Broadway,407326,-739915,540,Lexington Ave & E 26 St,407414,-739832,4,407326
483,E 12 St & 3 Ave,407322,-739888,540,Lexington Ave & E 26 St,407414,-739832,4,407322
433,E 13 St & Avenue A,407295,-739805,540,Lexington Ave & E 26 St,407414,-739832,4,407295
2017,E 43 St & 2 Ave,407502,-739712,540,Lexington Ave & E 26 St,407414,-739832,4,407502
228,E 48 St & 3 Ave,407546,-739718,540,Lexington Ave & E 26 St,407414,-739832,4,407546
2022,E 59 St & Sutton Pl,407584,-739592,540,Lexington Ave & E 26 St,407414,-739832,4,407584
394,E 9 St & Avenue C,407252,-739776,540,Lexington Ave & E 26 St,407414,-739832,4,407252
263,Elizabeth St & Hester St,407172,-739963,540,Lexington Ave & E 26 St,407414,-739832,4,407172
229,Great Jones St,407274,-739937,540,Lexington Ave & E 26 St,407414,-739832,4,407274
438,St Marks Pl & 1 Ave,407277,-739856,540,Lexington Ave & E 26 St,407414,-739832,4,407277
345,W 13 St & 6 Ave,407364,-739970,540,Lexington Ave & E 26 St,407414,-739832,4,407364
212,W 16 St & The High Line,407433,-740068,540,Lexington Ave & E 26 St,407414,-739832,4,407433
485,W 37 St & 5 Ave,407503,-739833,540,Lexington Ave & E 26 St,407414,-739832,4,407503
493,W 45 St & 6 Ave,407568,-739829,540,Lexington Ave & E 26 St,407414,-739832,4,407568
449,W 52 St & 9 Ave,407646,-739878,540,Lexington Ave & E 26 St,407414,-739832,4,407646
335,Washington Pl & Broadway,407290,-739940,540,Lexington Ave & E 26 St,407414,-739832,4,407290
294,Washington Square E,407304,-739957,540,Lexington Ave & E 26 St,407414,-739832,4,407304
463,9 Ave & W 16 St,407420,-740044,195,Liberty St & Broadway,407090,-740104,4,407420
271,Ashland Pl & Hanson Pl,406852,-739780,195,Liberty St & Broadway,407090,-740104,4,406852
260,Broad St & Bridge St,407036,-740116,195,Liberty St & Broadway,407090,-740104,4,407036
304,Broadway & Battery Pl,407046,-740136,195,Liberty St & Broadway,407090,-740104,4,407046
307,Canal St & Rutgers St,407142,-739899,195,Liberty St & Broadway,407090,-740104,4,407142
403,E 2 St & 2 Ave,407250,-739906,195,Liberty St & Broadway,407090,-740104,4,407250
432,E 7 St & Avenue A,407262,-739837,195,Liberty St & Broadway,407090,-740104,4,407262
303,Mercer St & Spring St,407236,-739994,195,Liberty St & Broadway,407090,-740104,4,407236
309,Murray St & West St,407149,-740130,195,Liberty St & Broadway,407090,-740104,4,407149
295,Pike St & E Broadway,407140,-739929,195,Liberty St & Broadway,407090,-740104,4,407140
410,Suffolk St & Stanton St,407206,-739851,195,Liberty St & Broadway,407090,-740104,4,407206
388,W 26 St & 10 Ave,407497,-740029,195,Liberty St & Broadway,407090,-740104,4,407497
379,W 31 St & 7 Ave,407491,-739916,195,Liberty St & Broadway,407090,-740104,4,407491
380,W 4 St & 7 Ave S,407340,-740029,195,Liberty St & Broadway,407090,-740104,4,407340
2021,W 45 St & 8 Ave,407592,-739885,195,Liberty St & Broadway,407090,-740104,4,407592
335,Washington Pl & Broadway,407290,-739940,195,Liberty St & Broadway,407090,-740104,4,407290
405,Washington St & Gansevoort St,407393,-740081,195,Liberty St & Broadway,407090,-740104,4,407393
342,Columbia St & Rivington St,407173,-739801,257,Lispenard St & Broadway,407193,-740024,4,407173
433,E 13 St & Avenue A,407295,-739805,257,Lispenard St & Broadway,407193,-740024,4,407295
325,E 19 St & 3 Ave,407362,-739847,257,Lispenard St & Broadway,407193,-740024,4,407362
150,E 2 St & Avenue C,407208,-739808,257,Lispenard St & Broadway,407193,-740024,4,407208
428,E 3 St & 1 Ave,407246,-739878,257,Lispenard St & Broadway,407193,-740024,4,407246
317,E 6 St & Avenue B,407245,-739818,257,Lispenard St & Broadway,407193,-740024,4,407245
120,Lexington Ave & Classon Ave,406867,-739592,257,Lispenard St & Broadway,407193,-740024,4,406867
291,Madison St & Montgomery St,407131,-739848,257,Lispenard St & Broadway,407193,-740024,4,407131
236,St Marks Pl & 2 Ave,407284,-739871,257,Lispenard St & Broadway,407193,-740024,4,407284
427,State St,407025,-740142,257,Lispenard St & Broadway,407193,-740024,4,407025
410,Suffolk St & Stanton St,407206,-739851,257,Lispenard St & Broadway,407193,-740024,4,407206
347,W Houston St & Hudson St,407287,-740074,257,Lispenard St & Broadway,407193,-740024,4,407287
328,Watts St & Greenwich St,407240,-740096,257,Lispenard St & Broadway,407193,-740024,4,407240
463,9 Ave & W 16 St,407420,-740044,2008,Little West St & 1 Pl,407056,-740167,4,407420
260,Broad St & Bridge St,407036,-740116,2008,Little West St & 1 Pl,407056,-740167,4,407036
465,Broadway & W 41 St,407551,-739865,2008,Little West St & 1 Pl,407056,-740167,4,407551
296,Division St & Bowery,407141,-739970,2008,Little West St & 1 Pl,407056,-740167,4,407141
79,Franklin St & W Broadway,407191,-740066,2008,Little West St & 1 Pl,407056,-740167,4,407191
351,Front St & Maiden Ln,407053,-740061,2008,Little West St & 1 Pl,407056,-740167,4,407053
376,John St & William St,407086,-740072,2008,Little West St & 1 Pl,407056,-740167,4,407086
482,W 15 St & 7 Ave,407393,-739993,2008,Little West St & 1 Pl,407056,-740167,4,407393
388,W 26 St & 10 Ave,407497,-740029,2008,Little West St & 1 Pl,407056,-740167,4,407497
477,W 41 St & 8 Ave,407564,-739900,2008,Little West St & 1 Pl,407056,-740167,4,407564
2021,W 45 St & 8 Ave,407592,-739885,2008,Little West St & 1 Pl,407056,-740167,4,407592
363,West Thames St,407083,-740171,2008,Little West St & 1 Pl,407056,-740167,4,407083
521,8 Ave & W 31 St,407504,-739948,128,MacDougal St & Prince St,407271,-740029,4,407504
356,Bialystoker Pl & Delancey St,407162,-739826,128,MacDougal St & Prince St,407271,-740029,4,407162
419,Carlton Ave & Park Ave,406958,-739735,128,MacDougal St & Prince St,407271,-740029,4,406958
487,E 20 St & FDR Drive,407331,-739757,128,MacDougal St & Prince St,407271,-740029,4,407331
317,E 6 St & Avenue B,407245,-739818,128,MacDougal St & Prince St,407271,-740029,4,407245
412,Forsyth St & Canal St,407158,-739942,128,MacDougal St & Prince St,407271,-740029,4,407158
250,Lafayette St & Jersey St,407245,-739956,128,MacDougal St & Prince St,407271,-740029,4,407245
334,W 20 St & 7 Ave,407423,-739972,128,MacDougal St & Prince St,407271,-740029,4,407423
453,W 22 St & 8 Ave,407447,-739991,128,MacDougal St & Prince St,407271,-740029,4,407447
492,W 33 St & 7 Ave,407501,-739909,128,MacDougal St & Prince St,407271,-740029,4,407501
521,8 Ave & W 31 St,407504,-739948,252,MacDougal St & Washington Sq,407322,-739985,4,407504
401,Allen St & Rivington St,407201,-739899,252,MacDougal St & Washington Sq,407322,-739985,4,407201
